date,price,market_cap,volume
2024-08-16 00:00:00,0.056169656097726395,56169656.09772639,21206574.007945698
2024-08-17 00:00:00,0.056169656097726395,56169656.09772639,21206574.007945698
2024-08-18 00:00:00,0.05491994624822295,54934594.30940591,33888092.39040752
2024-08-19 00:00:00,0.08785519090214668,86732224.59370343,30778995.75032481
2024-08-20 00:00:00,0.14002606181833674,139098019.1537995,36372189.64336135
2024-08-21 00:00:00,0.22026038651064067,217916796.3783808,38920307.47745389
2024-08-22 00:00:00,0.1896557326062164,193180292.761287,44534719.36256196
2024-08-23 00:00:00,0.18276140757361198,182386715.2908658,45455829.813382454
2024-08-24 00:00:00,0.22452395662121816,217221506.9603929,58463658.47312532
2024-08-25 00:00:00,0.24235480948999735,241525407.8566919,57751243.685286224
2024-08-26 00:00:00,0.25738383886182115,257383838.8618211,58037523.91822709
2024-08-27 00:00:00,0.261937428704366,262211916.721793,83689953.77288964
2024-08-28 00:00:00,0.27146466086151944,273906168.1346793,68468110.94076397
2024-08-29 00:00:00,0.24794927936178454,248974022.1949848,112898505.93274577
2024-08-30 00:00:00,0.22732500453849017,228516816.8527542,108792999.77496935
2024-08-31 00:00:00,0.23431781049882924,234235381.7918803,106586252.35286017
2024-09-01 00:00:00,0.2269277976816099,226830798.9752814,95462614.54551317
2024-09-02 00:00:00,0.23531958910918002,234996370.2428016,101334945.8997322
2024-09-03 00:00:00,0.2538511258271577,253960208.9118383,104139687.29941699
2024-09-04 00:00:00,0.2451672504790201,246651743.7760065,129182872.08210152
2024-09-05 00:00:00,0.22300678828072357,222827308.1118653,142148331.3950755
2024-09-06 00:00:00,0.21198252447126428,211844913.1659502,132195185.70843047
2024-09-07 00:00:00,0.20248585428086993,202410658.5094098,119801897.74457882
2024-09-08 00:00:00,0.23505801141418783,234714646.0734096,92616143.65147835
2024-09-09 00:00:00,0.24636501907115665,246428240.6402585,92206091.63546106
2024-09-10 00:00:00,0.29430611735637274,294534971.7489768,162064468.25133196
2024-09-11 00:00:00,0.3074616878024991,307374245.1824196,159854958.2621156
2024-09-12 00:00:00,0.28966937674395,289669376.74395,143284119.80069438
2024-09-13 00:00:00,0.3513872682751854,352139696.0977514,231417800.3837613
2024-09-14 00:00:00,0.33947802281519396,339462532.2831837,158738121.68394688
2024-09-15 00:00:00,0.342125895135231,342125895.135231,161645869.6933286
2024-09-16 00:00:00,0.3362984005866731,336394981.7836039,163719970.91861358
2024-09-17 00:00:00,0.30844189030835084,308441890.3083508,127694628.51965532
2024-09-18 00:00:00,0.3376422379211574,338497040.2635468,145026843.8888353
2024-09-19 00:00:00,0.33461357452009716,334613574.5200972,188324345.860182
2024-09-20 00:00:00,0.32867183995886823,328603698.4266902,163188052.19306836
2024-09-21 00:00:00,0.31075527596879465,310524526.7833917,105070067.90016796
2024-09-22 00:00:00,0.3115007835580105,311354110.6119858,171987056.0393253
2024-09-23 00:00:00,0.2921461805128955,292178500.5488057,125730461.24215788
2024-09-24 00:00:00,0.3254892373773615,325693699.0751229,129641482.37920058
2024-09-25 00:00:00,0.3549306243020678,354729520.8352787,140013660.87980506
2024-09-26 00:00:00,0.3266333442322151,326633344.2322151,105769962.27098145
2024-09-27 00:00:00,0.33570354817993264,335988415.5222314,135559526.62516588
2024-09-28 00:00:00,0.3489346550234323,348815798.950982,141260135.61536995
2024-09-29 00:00:00,0.32940627477416434,329893242.8126614,112148213.09200181
2024-09-30 00:00:00,0.32180215883749136,321900864.0035078,98643826.46647546
2024-10-01 00:00:00,0.3051546542697285,305094167.1396028,152727467.82820135
2024-10-02 00:00:00,0.24456801672547585,244409687.3300664,151522127.7530905
2024-10-03 00:00:00,0.2389480561992226,238948056.1992226,145604252.00795093
2024-10-04 00:00:00,0.23073128835349982,230716146.7353542,146646115.56938806
2024-10-05 00:00:00,0.24635204962227045,246260771.4412384,145671246.40990636
2024-10-06 00:00:00,0.22387514098352035,223720192.3116651,140177691.9130781
2024-10-07 00:00:00,0.23804234287848444,238701568.2828915,83766416.23527016
2024-10-08 00:00:00,0.26016658839397705,260861167.0285234,108900282.4227988
