date,price,market_cap,volume
2024-04-03 00:00:00,0.10360038819025884,3499111489.6460004,74787399.37909368
2024-04-04 00:00:00,0.10295207169741812,3473256914.3830314,59328811.17128433
2024-04-05 00:00:00,0.10526801897038196,3544167616.7418485,55640661.96736934
2024-04-06 00:00:00,0.10486796936628436,3537766333.826199,47290851.25959464
2024-04-07 00:00:00,0.10599051073868652,3572283407.4490786,28272482.94088379
2024-04-08 00:00:00,0.10578330958803844,3570983766.642532,30207118.921314362
2024-04-09 00:00:00,0.10945211475699847,3690737062.226883,72308196.03130078
2024-04-10 00:00:00,0.1034775464599136,3493847487.8422575,64424866.01262141
2024-04-11 00:00:00,0.10213720663376037,3652951087.179512,63261270.25987693
2024-04-12 00:00:00,0.0998822242511084,3569695708.651772,49892080.27268211
2024-04-13 00:00:00,0.08777170787283906,3132780032.844291,126742056.13774715
2024-04-14 00:00:00,0.07922422312480289,2832820250.5250487,166894931.61070725
2024-04-15 00:00:00,0.08361988728101277,2989173542.5493913,118403577.9134784
2024-04-16 00:00:00,0.07956238290681955,2835026057.778236,86216956.26658545
2024-04-17 00:00:00,0.07985896806346839,2853890205.44747,67135305.04061536
2024-04-18 00:00:00,0.0781237773498386,2794416589.7844524,51554466.630471766
2024-04-19 00:00:00,0.08218895854008759,2942895855.7147164,50705569.03357125
2024-04-20 00:00:00,0.08060469827350437,2884987290.6146955,66891420.415334724
2024-04-21 00:00:00,0.08682779285024585,3100745647.312807,40597705.091082335
2024-04-22 00:00:00,0.08852552594999825,3163809082.1351557,49986016.85030314
2024-04-23 00:00:00,0.0904415550816212,3233961342.959237,47880040.22539063
2024-04-24 00:00:00,0.1564923880949026,5525825585.525875,927171755.2026935
2024-04-25 00:00:00,0.1239816946922753,4405799567.475582,1934739048.954384
2024-04-26 00:00:00,0.11912676841977712,4254638680.2287297,515087487.62220144
2024-04-27 00:00:00,0.1109055858206828,3957088054.2345023,246885221.66815287
2024-04-28 00:00:00,0.10669293102263937,3811815777.158613,163593194.22954273
2024-04-29 00:00:00,0.10361968156290145,3706197532.727886,103027728.1250747
2024-04-30 00:00:00,0.1032241519651346,3690106112.936389,186676605.11964372
2024-05-01 00:00:00,0.09358055304023094,3359328768.602755,242084697.03906575
2024-05-02 00:00:00,0.09972930548074596,3573825249.16815,293360781.29342806
2024-05-03 00:00:00,0.10052680516929698,3604723290.6313925,148774770.24351394
2024-05-04 00:00:00,0.11147028059993187,3996032617.780282,271429812.19901323
2024-05-05 00:00:00,0.10898523457665163,3899102018.281245,107905083.108656
2024-05-06 00:00:00,0.11005042007167186,3930068241.175675,90377682.81189574
2024-05-07 00:00:00,0.11394968480477503,4070137423.868779,242378553.83844557
2024-05-08 00:00:00,0.10794105263598283,3876729663.4393826,92316773.37986092
2024-05-09 00:00:00,0.10620638913985186,3789735426.8596287,76247960.67655511
2024-05-10 00:00:00,0.11062225839658117,3957260639.315972,82913780.93930623
2024-05-11 00:00:00,0.10575403009090396,3779692521.7642617,76556091.94704786
2024-05-12 00:00:00,0.10653972048076028,3809903710.2743797,48306197.62362248
2024-05-13 00:00:00,0.10858967165793267,3877507669.1330347,53394857.37499924
2024-05-14 00:00:00,0.10750206416160533,3842805478.740324,84973110.8070546
2024-05-15 00:00:00,0.10516861712763613,3758378428.627444,88234698.4589069
2024-05-16 00:00:00,0.11106729277686009,3981901510.817729,87521922.52802795
2024-05-17 00:00:00,0.11243836634682458,4014753144.7423882,71619127.34101391
2024-05-18 00:00:00,0.11494143354880881,4100348482.6766157,128827860.40514067
2024-05-19 00:00:00,0.11460307192840517,4098965328.131007,67643948.47886924
2024-05-20 00:00:00,0.11093966829054566,3964093193.6769204,49501002.03342007
2024-05-21 00:00:00,0.11757259644101983,4210642481.5870337,102413803.3609893
2024-05-22 00:00:00,0.11517014118269715,4114828502.131425,82354607.74883372
2024-05-23 00:00:00,0.11325797785873379,4051033014.2747097,64636529.06502982
2024-05-24 00:00:00,0.10876163159482184,3889451659.203555,93818484.86768933
